date,minute,label,high,low,open,close,average,volume,symbol
2025-04-02,15:30,03:30 PM,223.73,223.53,223.61,223.71,223.63,1830,AAPL
2025-04-02,15:29,03:29 PM,223.77,223.65,223.75,223.69,223.71,1622,AAPL
2025-04-02,15:28,03:28 PM,223.8,223.6,223.61,223.8,223.7,2311,AAPL
2025-04-02,15:27,03:27 PM,223.63,223.48,223.48,223.63,223.555,2693,AAPL
2025-04-02,15:26,03:26 PM,223.48,223.28,223.28,223.48,223.38,1091,AAPL
2025-04-02,15:25,03:25 PM,223.48,223.23,223.48,223.23,223.355,2660,AAPL
2025-04-02,15:24,03:24 PM,223.53,223.45,223.5,223.47,223.49,2582,AAPL
2025-04-02,15:23,03:23 PM,223.52,223.37,223.44,223.48,223.445,2054,AAPL
2025-04-02,15:22,03:22 PM,223.43,223.28,223.39,223.43,223.35500000000002,1636,AAPL
2025-04-02,15:21,03:21 PM,223.39,223.31,223.39,223.31,223.35,1033,AAPL
2025-04-02,15:20,03:20 PM,223.46,223.29,223.38,223.4,223.375,1641,AAPL
2025-04-02,15:19,03:19 PM,223.39,223.25,223.26,223.39,223.32,1485,AAPL
2025-04-02,15:18,03:18 PM,223.33,223.22,223.27,223.33,223.275,928,AAPL
2025-04-02,15:17,03:17 PM,223.5,223.35,223.47,223.36,223.425,1520,AAPL
2025-04-02,15:16,03:16 PM,223.47,223.24,223.24,223.46,223.35500000000002,1217,AAPL
2025-04-02,15:15,03:15 PM,223.29,223.2,223.2,223.27,223.245,1118,AAPL
2025-04-02,15:14,03:14 PM,223.41,223.2,223.37,223.22,223.305,1112,AAPL
2025-04-02,15:13,03:13 PM,223.46,223.32,223.4,223.36,223.39,882,AAPL
2025-04-02,15:12,03:12 PM,223.37,223.22,223.22,223.37,223.29500000000002,1158,AAPL
2025-04-02,15:11,03:11 PM,223.43,223.24,223.39,223.25,223.335,2188,AAPL
2025-04-02,15:10,03:10 PM,223.45,223.26,223.42,223.37,223.355,1146,AAPL
2025-04-02,15:09,03:09 PM,223.47,223.4,223.46,223.42,223.435,769,AAPL
2025-04-02,15:08,03:08 PM,223.47,223.31,223.42,223.47,223.39,2282,AAPL
2025-04-02,15:07,03:07 PM,223.55,223.39,223.49,223.4,223.47,1056,AAPL
2025-04-02,15:06,03:06 PM,223.59,223.44,223.46,223.55,223.515,718,AAPL
2025-04-02,15:05,03:05 PM,223.52,223.46,223.48,223.46,223.49,202,AAPL
2025-04-02,15:04,03:04 PM,223.54,223.46,223.53,223.52,223.5,716,AAPL
2025-04-02,15:03,03:03 PM,223.49,223.38,223.39,223.48,223.435,1618,AAPL
2025-04-02,15:02,03:02 PM,223.42,223.24,223.31,223.42,223.32999999999998,3148,AAPL
2025-04-02,15:01,03:01 PM,223.44,223.19,223.23,223.34,223.315,1459,AAPL
2025-04-02,15:00,03:00 PM,223.28,223.05,223.05,223.25,223.16500000000002,1389,AAPL
2025-04-02,14:59,02:59 PM,223.13,222.93,223.06,222.93,223.03,1192,AAPL
2025-04-02,14:58,02:58 PM,223.31,223.06,223.24,223.08,223.185,1305,AAPL
2025-04-02,14:57,02:57 PM,223.31,223.22,223.31,223.25,223.265,2073,AAPL
2025-04-02,14:56,02:56 PM,223.49,223.31,223.48,223.32,223.4,1653,AAPL
2025-04-02,14:55,02:55 PM,223.56,223.45,223.56,223.46,223.505,2121,AAPL
2025-04-02,14:54,02:54 PM,223.67,223.56,223.63,223.6,223.615,787,AAPL
2025-04-02,14:53,02:53 PM,223.68,223.55,223.63,223.66,223.615,816,AAPL
2025-04-02,14:52,02:52 PM,223.68,223.52,223.68,223.64,223.60000000000002,808,AAPL
2025-04-02,14:51,02:51 PM,223.7,223.5,223.62,223.7,223.6,2479,AAPL
2025-04-02,14:50,02:50 PM,223.81,223.66,223.81,223.66,223.735,1226,AAPL
2025-04-02,14:49,02:49 PM,223.82,223.73,223.76,223.81,223.77499999999998,1312,AAPL
2025-04-02,14:48,02:48 PM,223.85,223.71,223.78,223.71,223.78,698,AAPL
2025-04-02,14:47,02:47 PM,223.9,223.63,223.9,223.74,223.765,2304,AAPL
2025-04-02,14:46,02:46 PM,223.94,223.8,223.86,223.92,223.87,2932,AAPL
2025-04-02,14:45,02:45 PM,223.86,223.76,223.83,223.83,223.81,1377,AAPL
2025-04-02,14:44,02:44 PM,223.89,223.66,223.68,223.89,223.77499999999998,2090,AAPL
2025-04-02,14:43,02:43 PM,223.74,223.59,223.7,223.59,223.66500000000002,3219,AAPL
2025-04-02,14:42,02:42 PM,223.79,223.64,223.64,223.7,223.71499999999997,2325,AAPL
2025-04-02,14:41,02:41 PM,223.68,223.6,223.66,223.64,223.64,771,AAPL
2025-04-02,14:40,02:40 PM,223.59,223.51,223.56,223.59,223.55,1357,AAPL
2025-04-02,14:39,02:39 PM,223.54,223.44,223.46,223.53,223.49,1540,AAPL
2025-04-02,14:38,02:38 PM,223.5,223.42,223.48,223.48,223.45999999999998,305,AAPL
2025-04-02,14:37,02:37 PM,223.47,223.38,223.44,223.46,223.425,1379,AAPL
2025-04-02,14:36,02:36 PM,223.44,223.32,223.32,223.44,223.38,945,AAPL
2025-04-02,14:35,02:35 PM,223.3,223.12,223.18,223.3,223.21,1872,AAPL
2025-04-02,14:34,02:34 PM,223.19,223.09,223.09,223.19,223.14,703,AAPL
2025-04-02,14:33,02:33 PM,223.21,223.12,223.14,223.13,223.16500000000002,1863,AAPL
2025-04-02,14:32,02:32 PM,223.14,223.02,223.13,223.14,223.07999999999998,1223,AAPL
2025-04-02,14:31,02:31 PM,223.16,223.04,223.11,223.14,223.1,779,AAPL
2025-04-02,14:30,02:30 PM,223.12,222.88,222.92,223.11,223.0,1417,AAPL
2025-04-02,14:29,02:29 PM,223.08,222.96,222.97,223.0,223.02,2421,AAPL
2025-04-02,14:28,02:28 PM,223.18,223.0,223.1,223.0,223.09,1062,AAPL
2025-04-02,14:27,02:27 PM,223.29,223.14,223.28,223.16,223.21499999999997,1466,AAPL
2025-04-02,14:26,02:26 PM,223.27,223.18,223.18,223.26,223.22500000000002,585,AAPL
2025-04-02,14:25,02:25 PM,223.22,223.03,223.14,223.19,223.125,1414,AAPL
2025-04-02,14:24,02:24 PM,223.13,223.0,223.05,223.13,223.065,1243,AAPL
2025-04-02,14:23,02:23 PM,223.35,223.03,223.35,223.03,223.19,1434,AAPL
2025-04-02,14:22,02:22 PM,223.42,223.27,223.29,223.35,223.345,1456,AAPL
2025-04-02,14:21,02:21 PM,223.33,223.23,223.29,223.29,223.28,5286,AAPL
2025-04-02,14:20,02:20 PM,223.33,223.14,223.14,223.33,223.235,2193,AAPL
2025-04-02,14:19,02:19 PM,223.19,223.07,223.19,223.15,223.13,1877,AAPL
2025-04-02,14:18,02:18 PM,223.44,223.08,223.42,223.11,223.26,4256,AAPL
2025-04-02,14:17,02:17 PM,223.44,223.26,223.37,223.41,223.35,2257,AAPL
2025-04-02,14:16,02:16 PM,223.57,223.29,223.57,223.31,223.43,2512,AAPL
2025-04-02,14:15,02:15 PM,223.57,223.49,223.49,223.56,223.53,1050,AAPL
2025-04-02,14:14,02:14 PM,223.66,223.52,223.63,223.53,223.59,1126,AAPL
2025-04-02,14:13,02:13 PM,223.62,223.54,223.54,223.61,223.57999999999998,391,AAPL
2025-04-02,14:12,02:12 PM,223.55,223.42,223.44,223.55,223.485,821,AAPL
2025-04-02,14:11,02:11 PM,223.52,223.41,223.41,223.52,223.465,662,AAPL
2025-04-02,14:10,02:10 PM,223.63,223.34,223.61,223.41,223.485,9819,AAPL
2025-04-02,14:09,02:09 PM,223.67,223.56,223.59,223.59,223.615,1788,AAPL
2025-04-02,14:08,02:08 PM,223.69,223.6,223.69,223.6,223.64499999999998,1051,AAPL
2025-04-02,14:07,02:07 PM,223.64,223.49,223.6,223.64,223.565,818,AAPL
2025-04-02,14:06,02:06 PM,223.65,223.47,223.52,223.65,223.56,1535,AAPL
2025-04-02,14:05,02:05 PM,223.8,223.51,223.8,223.51,223.655,1656,AAPL
2025-04-02,14:04,02:04 PM,224.02,223.79,224.0,223.79,223.905,1109,AAPL
2025-04-02,14:03,02:03 PM,224.24,223.95,224.12,223.95,224.095,1237,AAPL
2025-04-02,14:02,02:02 PM,224.17,224.01,224.16,224.11,224.08999999999997,1411,AAPL
2025-04-02,14:01,02:01 PM,224.16,223.92,224.03,224.13,224.04,1312,AAPL
2025-04-02,14:00,02:00 PM,224.23,224.01,224.19,224.04,224.12,1056,AAPL
2025-04-02,13:59,01:59 PM,224.22,224.08,224.08,224.22,224.15,1458,AAPL
2025-04-02,13:58,01:58 PM,224.23,224.06,224.23,224.07,224.14499999999998,1245,AAPL
2025-04-02,13:57,01:57 PM,224.25,224.14,224.25,224.22,224.195,748,AAPL
2025-04-02,13:56,01:56 PM,224.34,224.21,224.34,224.25,224.275,851,AAPL
2025-04-02,13:55,01:55 PM,224.32,224.15,224.15,224.3,224.235,3113,AAPL
2025-04-02,13:54,01:54 PM,224.21,224.07,224.07,224.16,224.14,1894,AAPL
2025-04-02,13:53,01:53 PM,224.11,223.96,224.02,224.11,224.03500000000003,2181,AAPL
2025-04-02,13:52,01:52 PM,224.12,223.99,224.12,224.06,224.055,2207,AAPL
2025-04-02,13:51,01:51 PM,224.17,224.05,224.06,224.13,224.11,2976,AAPL
2025-04-02,13:50,01:50 PM,224.34,224.07,224.33,224.09,224.20499999999998,1317,AAPL
2025-04-02,13:49,01:49 PM,224.36,224.19,224.19,224.36,224.275,3980,AAPL
2025-04-02,13:48,01:48 PM,224.46,224.21,224.46,224.21,224.335,2488,AAPL
2025-04-02,13:47,01:47 PM,224.47,224.33,224.33,224.47,224.4,1420,AAPL
2025-04-02,13:46,01:46 PM,224.51,224.31,224.39,224.33,224.41,1738,AAPL
2025-04-02,13:45,01:45 PM,224.47,224.37,224.45,224.41,224.42000000000002,1524,AAPL
2025-04-02,13:44,01:44 PM,224.5,224.31,224.33,224.48,224.405,2075,AAPL
2025-04-02,13:43,01:43 PM,224.44,224.33,224.4,224.35,224.385,608,AAPL
2025-04-02,13:42,01:42 PM,224.51,224.41,224.48,224.45,224.45999999999998,1477,AAPL
2025-04-02,13:41,01:41 PM,224.58,224.45,224.52,224.52,224.515,1311,AAPL
2025-04-02,13:40,01:40 PM,224.65,224.48,224.62,224.5,224.565,3326,AAPL
2025-04-02,13:39,01:39 PM,224.61,224.53,224.6,224.57,224.57,2724,AAPL
2025-04-02,13:38,01:38 PM,224.62,224.36,224.39,224.59,224.49,5549,AAPL
2025-04-02,13:37,01:37 PM,224.47,224.32,224.47,224.35,224.39499999999998,2677,AAPL
2025-04-02,13:36,01:36 PM,224.57,224.5,224.53,224.5,224.535,1043,AAPL
2025-04-02,13:35,01:35 PM,224.53,224.45,224.5,224.52,224.49,2822,AAPL
2025-04-02,13:34,01:34 PM,224.65,224.53,224.65,224.55,224.59,3408,AAPL
2025-04-02,13:33,01:33 PM,224.71,224.54,224.55,224.69,224.625,2454,AAPL
2025-04-02,13:32,01:32 PM,224.7,224.54,224.65,224.55,224.62,3329,AAPL
2025-04-02,13:31,01:31 PM,224.74,224.64,224.71,224.64,224.69,2202,AAPL
2025-04-02,13:30,01:30 PM,224.8,224.68,224.71,224.7,224.74,2504,AAPL
2025-04-02,13:29,01:29 PM,224.93,224.72,224.93,224.75,224.825,2673,AAPL
2025-04-02,13:28,01:28 PM,224.95,224.83,224.86,224.94,224.89,1132,AAPL
2025-04-02,13:27,01:27 PM,224.99,224.87,224.92,224.88,224.93,2579,AAPL
2025-04-02,13:26,01:26 PM,225.0,224.85,224.98,224.92,224.925,1992,AAPL
2025-04-02,13:25,01:25 PM,225.1,225.02,225.09,225.02,225.06,721,AAPL
2025-04-02,13:24,01:24 PM,225.1,225.05,225.1,225.07,225.075,11570,AAPL
2025-04-02,13:23,01:23 PM,225.1,224.96,224.96,225.09,225.03,1613,AAPL
2025-04-02,13:22,01:22 PM,225.13,224.94,225.11,224.96,225.035,2648,AAPL
2025-04-02,13:21,01:21 PM,225.15,225.05,225.13,225.11,225.10000000000002,2381,AAPL
2025-04-02,13:20,01:20 PM,225.18,225.0,225.0,225.15,225.09,5012,AAPL
2025-04-02,13:19,01:19 PM,225.0,224.98,224.99,225.0,224.99,44609,AAPL
2025-04-02,13:18,01:18 PM,225.0,224.95,224.97,224.98,224.975,1530,AAPL
2025-04-02,13:17,01:17 PM,225.11,224.96,225.1,224.98,225.03500000000003,5175,AAPL
2025-04-02,13:16,01:16 PM,225.15,224.96,224.96,225.12,225.055,9460,AAPL
2025-04-02,13:15,01:15 PM,224.99,224.87,224.97,224.96,224.93,6650,AAPL
2025-04-02,13:14,01:14 PM,224.99,224.86,224.86,224.98,224.925,5548,AAPL
2025-04-02,13:13,01:13 PM,224.99,224.84,224.99,224.88,224.91500000000002,4449,AAPL
2025-04-02,13:12,01:12 PM,225.0,224.94,224.94,225.0,224.97,19119,AAPL
2025-04-02,13:11,01:11 PM,224.95,224.89,224.91,224.92,224.92,2665,AAPL
2025-04-02,13:10,01:10 PM,225.0,224.88,224.88,224.97,224.94,4767,AAPL
2025-04-02,13:09,01:09 PM,224.97,224.87,224.97,224.9,224.92000000000002,4855,AAPL
2025-04-02,13:08,01:08 PM,224.99,224.91,224.97,224.97,224.95,3839,AAPL
2025-04-02,13:07,01:07 PM,225.0,224.9,224.91,224.94,224.95,8570,AAPL
2025-04-02,13:06,01:06 PM,224.92,224.75,224.75,224.9,224.83499999999998,1723,AAPL
2025-04-02,13:05,01:05 PM,224.88,224.74,224.77,224.75,224.81,5245,AAPL
2025-04-02,13:04,01:04 PM,224.86,224.74,224.82,224.76,224.8,6032,AAPL
2025-04-02,13:03,01:03 PM,224.87,224.76,224.76,224.83,224.815,5143,AAPL
2025-04-02,13:02,01:02 PM,224.75,224.69,224.7,224.75,224.72,1275,AAPL
2025-04-02,13:01,01:01 PM,224.78,224.61,224.72,224.75,224.695,1581,AAPL
2025-04-02,13:00,01:00 PM,224.81,224.66,224.7,224.76,224.735,1791,AAPL
2025-04-02,12:59,12:59 PM,224.74,224.48,224.48,224.69,224.61,1744,AAPL
2025-04-02,12:58,12:58 PM,224.61,224.47,224.59,224.51,224.54000000000002,1237,AAPL
2025-04-02,12:57,12:57 PM,224.67,224.56,224.61,224.6,224.615,1345,AAPL
2025-04-02,12:56,12:56 PM,224.95,224.64,224.9,224.66,224.795,2196,AAPL
2025-04-02,12:55,12:55 PM,224.88,224.64,224.7,224.87,224.76,2230,AAPL
2025-04-02,12:54,12:54 PM,224.86,224.68,224.74,224.68,224.77,6305,AAPL
2025-04-02,12:53,12:53 PM,224.75,224.58,224.59,224.75,224.66500000000002,1684,AAPL
2025-04-02,12:52,12:52 PM,224.79,224.59,224.73,224.67,224.69,2361,AAPL
2025-04-02,12:51,12:51 PM,224.81,224.67,224.72,224.67,224.74,2006,AAPL
2025-04-02,12:50,12:50 PM,224.77,224.67,224.71,224.68,224.72,3766,AAPL
2025-04-02,12:49,12:49 PM,224.75,224.44,224.5,224.74,224.595,12373,AAPL
2025-04-02,12:48,12:48 PM,224.51,224.43,224.47,224.49,224.47,12575,AAPL
2025-04-02,12:47,12:47 PM,224.44,224.31,224.31,224.44,224.375,2501,AAPL
2025-04-02,12:46,12:46 PM,224.42,224.3,224.42,224.35,224.36,2177,AAPL
2025-04-02,12:45,12:45 PM,224.49,224.42,224.45,224.42,224.45499999999998,3190,AAPL
2025-04-02,12:44,12:44 PM,224.47,224.37,224.39,224.47,224.42000000000002,1138,AAPL
2025-04-02,12:43,12:43 PM,224.36,224.24,224.25,224.35,224.3,1955,AAPL
2025-04-02,12:42,12:42 PM,224.29,224.21,224.24,224.29,224.25,427,AAPL
2025-04-02,12:41,12:41 PM,224.23,224.03,224.08,224.21,224.13,1624,AAPL
2025-04-02,12:40,12:40 PM,224.27,224.04,224.23,224.08,224.155,2260,AAPL
2025-04-02,12:39,12:39 PM,224.2,224.07,224.07,224.2,224.135,1522,AAPL
2025-04-02,12:38,12:38 PM,224.09,223.95,223.96,224.09,224.01999999999998,3971,AAPL
2025-04-02,12:37,12:37 PM,224.06,223.98,224.05,224.0,224.01999999999998,1496,AAPL
2025-04-02,12:36,12:36 PM,224.15,224.07,224.14,224.08,224.11,711,AAPL
2025-04-02,12:35,12:35 PM,224.24,224.14,224.19,224.14,224.19,1092,AAPL
2025-04-02,12:34,12:34 PM,224.22,224.12,224.15,224.21,224.17000000000002,926,AAPL
2025-04-02,12:33,12:33 PM,224.23,224.09,224.19,224.09,224.16,1488,AAPL
2025-04-02,12:32,12:32 PM,224.22,224.09,224.15,224.17,224.155,1283,AAPL
2025-04-02,12:31,12:31 PM,224.21,224.09,224.09,224.13,224.15,1001,AAPL
2025-04-02,12:30,12:30 PM,224.18,224.02,224.13,224.12,224.10000000000002,1721,AAPL
2025-04-02,12:29,12:29 PM,224.15,224.03,224.03,224.11,224.09,2026,AAPL
2025-04-02,12:28,12:28 PM,224.03,223.94,224.01,224.0,223.985,2297,AAPL
2025-04-02,12:27,12:27 PM,224.01,223.95,223.96,224.0,223.98,824,AAPL
2025-04-02,12:26,12:26 PM,223.99,223.83,223.87,223.95,223.91000000000003,1612,AAPL
2025-04-02,12:25,12:25 PM,223.96,223.84,223.96,223.84,223.9,4285,AAPL
2025-04-02,12:24,12:24 PM,224.02,223.94,223.98,224.0,223.98000000000002,1477,AAPL
2025-04-02,12:23,12:23 PM,224.07,223.97,224.07,223.97,224.01999999999998,1269,AAPL
2025-04-02,12:22,12:22 PM,224.1,224.0,224.03,224.09,224.05,1550,AAPL
2025-04-02,12:21,12:21 PM,224.07,224.01,224.04,224.05,224.04,1069,AAPL
2025-04-02,12:20,12:20 PM,224.11,223.9,223.94,224.09,224.005,1050,AAPL
2025-04-02,12:19,12:19 PM,223.94,223.79,223.81,223.94,223.865,1269,AAPL
2025-04-02,12:18,12:18 PM,223.91,223.78,223.82,223.81,223.845,5805,AAPL
2025-04-02,12:17,12:17 PM,223.87,223.75,223.83,223.82,223.81,3385,AAPL
2025-04-02,12:16,12:16 PM,224.01,223.8,223.97,223.83,223.905,2688,AAPL
2025-04-02,12:15,12:15 PM,224.0,223.93,223.97,223.98,223.965,1378,AAPL
2025-04-02,12:14,12:14 PM,223.99,223.93,223.93,223.95,223.96,1458,AAPL
2025-04-02,12:13,12:13 PM,224.0,223.86,223.95,223.98,223.93,1552,AAPL
2025-04-02,12:12,12:12 PM,224.06,223.92,223.95,224.0,223.99,2218,AAPL
2025-04-02,12:11,12:11 PM,224.05,223.9,223.97,223.94,223.97500000000002,1254,AAPL
2025-04-02,12:10,12:10 PM,223.98,223.83,223.84,223.98,223.905,685,AAPL
2025-04-02,12:09,12:09 PM,223.86,223.8,223.8,223.84,223.83,805,AAPL
2025-04-02,12:08,12:08 PM,223.83,223.68,223.7,223.82,223.755,440,AAPL
2025-04-02,12:07,12:07 PM,223.77,223.6,223.66,223.75,223.685,924,AAPL
2025-04-02,12:06,12:06 PM,223.94,223.66,223.94,223.67,223.8,2516,AAPL
2025-04-02,12:05,12:05 PM,223.91,223.7,223.71,223.91,223.805,1262,AAPL
2025-04-02,12:04,12:04 PM,223.9,223.73,223.8,223.73,223.815,944,AAPL
2025-04-02,12:03,12:03 PM,223.84,223.66,223.84,223.76,223.75,3296,AAPL
2025-04-02,12:02,12:02 PM,223.87,223.75,223.77,223.84,223.81,2740,AAPL
2025-04-02,12:01,12:01 PM,223.76,223.66,223.73,223.74,223.70999999999998,1442,AAPL
2025-04-02,12:00,12:00 PM,223.76,223.66,223.69,223.74,223.70999999999998,1247,AAPL
2025-04-02,11:59,11:59 AM,223.73,223.6,223.73,223.7,223.665,1535,AAPL
2025-04-02,11:58,11:58 AM,223.86,223.69,223.85,223.7,223.775,1897,AAPL
2025-04-02,11:57,11:57 AM,223.82,223.62,223.64,223.82,223.72,704,AAPL
2025-04-02,11:56,11:56 AM,223.71,223.46,223.68,223.71,223.585,2451,AAPL
2025-04-02,11:55,11:55 AM,223.67,223.49,223.49,223.61,223.57999999999998,813,AAPL
2025-04-02,11:54,11:54 AM,223.53,223.35,223.47,223.51,223.44,971,AAPL
2025-04-02,11:53,11:53 AM,223.41,223.29,223.37,223.35,223.35,679,AAPL
2025-04-02,11:52,11:52 AM,223.39,223.18,223.19,223.37,223.285,1875,AAPL
2025-04-02,11:51,11:51 AM,223.44,223.1,223.44,223.17,223.26999999999998,1215,AAPL
2025-04-02,11:50,11:50 AM,223.55,223.41,223.41,223.41,223.48000000000002,1805,AAPL
2025-04-02,11:49,11:49 AM,223.54,223.4,223.46,223.47,223.47,1260,AAPL
2025-04-02,11:48,11:48 AM,223.51,223.35,223.38,223.51,223.43,5075,AAPL
2025-04-02,11:47,11:47 AM,223.57,223.38,223.39,223.42,223.475,15491,AAPL
2025-04-02,11:46,11:46 AM,223.51,223.34,223.51,223.41,223.425,1574,AAPL
2025-04-02,11:45,11:45 AM,223.66,223.35,223.62,223.53,223.505,4754,AAPL
2025-04-02,11:44,11:44 AM,223.86,223.54,223.86,223.61,223.7,4197,AAPL
2025-04-02,11:43,11:43 AM,224.01,223.83,224.01,223.83,223.92000000000002,3026,AAPL
2025-04-02,11:42,11:42 AM,224.0,223.83,223.83,224.0,223.91500000000002,1856,AAPL
2025-04-02,11:41,11:41 AM,223.97,223.76,223.93,223.78,223.865,5736,AAPL
2025-04-02,11:40,11:40 AM,223.99,223.88,223.97,223.96,223.935,1452,AAPL
2025-04-02,11:39,11:39 AM,223.99,223.86,223.99,223.96,223.925,2404,AAPL
2025-04-02,11:38,11:38 AM,224.17,223.71,224.03,223.94,223.94,5286,AAPL
2025-04-02,11:37,11:37 AM,224.18,224.02,224.18,224.02,224.10000000000002,1233,AAPL
2025-04-02,11:36,11:36 AM,224.24,224.05,224.11,224.19,224.145,1721,AAPL
2025-04-02,11:35,11:35 AM,224.35,224.06,224.34,224.14,224.20499999999998,4968,AAPL
2025-04-02,11:34,11:34 AM,224.43,224.29,224.42,224.35,224.36,3106,AAPL
2025-04-02,11:33,11:33 AM,224.51,224.4,224.43,224.41,224.45499999999998,5535,AAPL
2025-04-02,11:32,11:32 AM,224.58,224.4,224.46,224.4,224.49,3412,AAPL
2025-04-02,11:31,11:31 AM,224.56,224.42,224.52,224.42,224.49,1781,AAPL
2025-04-02,11:30,11:30 AM,224.58,224.44,224.48,224.48,224.51,2584,AAPL
2025-04-02,11:29,11:29 AM,224.52,224.27,224.27,224.51,224.395,1989,AAPL
2025-04-02,11:28,11:28 AM,224.71,224.29,224.68,224.29,224.5,4016,AAPL
2025-04-02,11:27,11:27 AM,224.69,224.5,224.51,224.68,224.595,3145,AAPL
2025-04-02,11:26,11:26 AM,224.58,224.42,224.42,224.48,224.5,3097,AAPL
2025-04-02,11:25,11:25 AM,224.44,224.16,224.18,224.43,224.3,2635,AAPL
2025-04-02,11:24,11:24 AM,224.2,224.13,224.13,224.2,224.165,5290,AAPL
2025-04-02,11:23,11:23 AM,224.18,224.08,224.08,224.11,224.13,3761,AAPL
2025-04-02,11:22,11:22 AM,224.19,224.02,224.09,224.1,224.10500000000002,3996,AAPL
2025-04-02,11:21,11:21 AM,224.21,224.09,224.17,224.09,224.15,2547,AAPL
2025-04-02,11:20,11:20 AM,224.15,223.86,223.92,224.15,224.005,3783,AAPL
2025-04-02,11:19,11:19 AM,223.97,223.77,223.78,223.91,223.87,3024,AAPL
2025-04-02,11:18,11:18 AM,223.83,223.73,223.75,223.77,223.78,1550,AAPL
2025-04-02,11:17,11:17 AM,223.78,223.6,223.71,223.7,223.69,2670,AAPL
2025-04-02,11:16,11:16 AM,223.66,223.48,223.62,223.64,223.57,4387,AAPL
2025-04-02,11:15,11:15 AM,223.63,223.55,223.57,223.62,223.59,2829,AAPL
2025-04-02,11:14,11:14 AM,223.76,223.57,223.67,223.58,223.665,4751,AAPL
2025-04-02,11:13,11:13 AM,223.77,223.67,223.77,223.67,223.72,2752,AAPL
2025-04-02,11:12,11:12 AM,223.96,223.78,223.87,223.84,223.87,4819,AAPL
2025-04-02,11:11,11:11 AM,224.03,223.91,224.02,223.92,223.97,1605,AAPL
2025-04-02,11:10,11:10 AM,224.08,223.93,224.03,224.02,224.005,3013,AAPL
2025-04-02,11:09,11:09 AM,224.09,224.01,224.09,224.05,224.05,2844,AAPL
2025-04-02,11:08,11:08 AM,224.16,224.03,224.1,224.1,224.095,2540,AAPL
2025-04-02,11:07,11:07 AM,224.13,224.06,224.11,224.09,224.095,2058,AAPL
2025-04-02,11:06,11:06 AM,224.19,223.99,224.19,224.12,224.09,2507,AAPL
2025-04-02,11:05,11:05 AM,224.2,224.14,224.16,224.19,224.17,2961,AAPL
2025-04-02,11:04,11:04 AM,224.23,224.12,224.2,224.16,224.175,4709,AAPL
2025-04-02,11:03,11:03 AM,224.22,224.04,224.04,224.2,224.13,5362,AAPL
2025-04-02,11:02,11:02 AM,224.24,224.02,224.1,224.03,224.13,6219,AAPL
