date,minute,label,high,low,open,close,average,volume,symbol
2025-04-02,15:18,03:18 PM,280.27,279.6,280.25,279.84,279.935,7468,TSLA
2025-04-02,15:17,03:17 PM,280.72,280.14,280.58,280.37,280.43,6008,TSLA
2025-04-02,15:16,03:16 PM,280.61,279.7,280.0,280.49,280.155,7329,TSLA
2025-04-02,15:15,03:15 PM,280.64,279.66,280.49,279.91,280.15,8895,TSLA
2025-04-02,15:14,03:14 PM,281.0,280.45,280.93,280.54,280.725,5424,TSLA
2025-04-02,15:13,03:13 PM,281.3,280.73,281.17,280.94,281.015,4387,TSLA
2025-04-02,15:12,03:12 PM,281.19,280.35,280.6,281.04,280.77,5634,TSLA
2025-04-02,15:11,03:11 PM,281.52,280.28,281.25,280.45,280.9,10143,TSLA
2025-04-02,15:10,03:10 PM,281.32,280.73,281.26,281.28,281.025,7593,TSLA
2025-04-02,15:09,03:09 PM,281.45,281.03,281.03,281.33,281.24,3108,TSLA
2025-04-02,15:08,03:08 PM,281.4,280.7,281.26,281.03,281.04999999999995,6764,TSLA
2025-04-02,15:07,03:07 PM,281.73,281.15,281.69,281.22,281.44,6524,TSLA
2025-04-02,15:06,03:06 PM,281.63,280.72,281.26,281.63,281.175,4742,TSLA
2025-04-02,15:05,03:05 PM,281.95,281.17,281.87,281.34,281.56,1523,TSLA
2025-04-02,15:04,03:04 PM,282.3,281.71,281.71,281.89,282.005,4748,TSLA
2025-04-02,15:03,03:03 PM,281.85,281.45,281.45,281.77,281.65,1516,TSLA
2025-04-02,15:02,03:02 PM,281.81,281.35,281.7,281.55,281.58000000000004,3859,TSLA
2025-04-02,15:01,03:01 PM,281.81,281.08,281.1,281.7,281.445,4868,TSLA
2025-04-02,15:00,03:00 PM,281.89,281.16,281.16,281.33,281.525,6059,TSLA
2025-04-02,14:59,02:59 PM,280.96,280.55,280.77,280.62,280.755,6036,TSLA
2025-04-02,14:58,02:58 PM,281.71,280.83,281.54,281.07,281.27,4975,TSLA
2025-04-02,14:57,02:57 PM,281.99,281.5,281.99,281.56,281.745,2925,TSLA
2025-04-02,14:56,02:56 PM,282.64,281.88,282.61,282.08,282.26,3163,TSLA
2025-04-02,14:55,02:55 PM,282.71,282.3,282.67,282.56,282.505,2637,TSLA
2025-04-02,14:54,02:54 PM,282.91,282.67,282.72,282.72,282.79,2172,TSLA
2025-04-02,14:53,02:53 PM,282.89,282.48,282.8,282.82,282.685,2538,TSLA
2025-04-02,14:52,02:52 PM,283.04,282.46,282.74,282.83,282.75,4937,TSLA
2025-04-02,14:51,02:51 PM,282.96,282.09,282.44,282.96,282.525,5627,TSLA
2025-04-02,14:50,02:50 PM,282.89,282.34,282.88,282.45,282.615,3960,TSLA
2025-04-02,14:49,02:49 PM,282.85,282.57,282.78,282.81,282.71000000000004,3719,TSLA
2025-04-02,14:48,02:48 PM,282.81,282.33,282.33,282.74,282.57,2272,TSLA
2025-04-02,14:47,02:47 PM,282.9,282.12,282.9,282.18,282.51,2910,TSLA
2025-04-02,14:46,02:46 PM,283.22,282.73,282.89,282.97,282.975,3412,TSLA
2025-04-02,14:45,02:45 PM,283.1,282.36,282.86,283.0,282.73,3333,TSLA
2025-04-02,14:44,02:44 PM,282.65,282.21,282.52,282.65,282.42999999999995,1092,TSLA
2025-04-02,14:43,02:43 PM,282.52,282.12,282.42,282.43,282.32,1768,TSLA
2025-04-02,14:42,02:42 PM,282.94,282.4,282.85,282.51,282.66999999999996,2455,TSLA
2025-04-02,14:41,02:41 PM,283.2,282.69,283.04,282.69,282.945,3621,TSLA
2025-04-02,14:40,02:40 PM,282.86,282.45,282.86,282.78,282.655,2070,TSLA
2025-04-02,14:39,02:39 PM,282.77,282.29,282.54,282.71,282.53,3416,TSLA
2025-04-02,14:38,02:38 PM,282.65,282.18,282.4,282.57,282.41499999999996,6391,TSLA
2025-04-02,14:37,02:37 PM,282.42,281.58,281.65,282.41,282.0,2448,TSLA
2025-04-02,14:36,02:36 PM,281.83,280.79,280.9,281.7,281.31,5433,TSLA
2025-04-02,14:35,02:35 PM,281.17,279.87,280.16,280.88,280.52,2981,TSLA
2025-04-02,14:34,02:34 PM,280.43,279.89,280.43,279.9,280.15999999999997,2742,TSLA
2025-04-02,14:33,02:33 PM,280.51,279.57,279.57,280.33,280.03999999999996,2950,TSLA
2025-04-02,14:32,02:32 PM,279.93,279.44,279.93,279.56,279.685,3176,TSLA
2025-04-02,14:31,02:31 PM,280.15,279.45,279.74,280.15,279.79999999999995,3564,TSLA
2025-04-02,14:30,02:30 PM,279.87,278.45,278.55,279.79,279.15999999999997,4795,TSLA
2025-04-02,14:29,02:29 PM,279.27,278.48,278.79,278.69,278.875,7661,TSLA
2025-04-02,14:28,02:28 PM,280.21,278.89,279.84,279.0,279.54999999999995,12574,TSLA
2025-04-02,14:27,02:27 PM,280.81,279.88,280.53,279.95,280.345,3198,TSLA
2025-04-02,14:26,02:26 PM,280.77,280.08,280.3,280.64,280.42499999999995,3161,TSLA
2025-04-02,14:25,02:25 PM,280.28,279.54,279.96,280.28,279.90999999999997,4974,TSLA
2025-04-02,14:24,02:24 PM,281.11,279.68,281.03,279.92,280.395,9888,TSLA
2025-04-02,14:23,02:23 PM,282.28,280.85,282.28,281.0,281.565,3970,TSLA
2025-04-02,14:22,02:22 PM,282.51,281.93,282.0,282.23,282.22,4749,TSLA
2025-04-02,14:21,02:21 PM,281.91,281.42,281.83,281.91,281.665,4628,TSLA
2025-04-02,14:20,02:20 PM,282.29,281.28,282.18,281.92,281.78499999999997,4803,TSLA
2025-04-02,14:19,02:19 PM,282.17,281.67,282.04,282.17,281.92,2221,TSLA
2025-04-02,14:18,02:18 PM,282.63,281.74,282.52,281.93,282.185,3311,TSLA
2025-04-02,14:17,02:17 PM,282.57,282.03,282.03,282.54,282.29999999999995,3587,TSLA
2025-04-02,14:16,02:16 PM,282.75,281.98,282.75,282.01,282.365,2703,TSLA
2025-04-02,14:15,02:15 PM,282.88,282.27,282.38,282.71,282.575,2167,TSLA
2025-04-02,14:14,02:14 PM,283.06,282.42,283.06,282.42,282.74,2598,TSLA
2025-04-02,14:13,02:13 PM,283.17,282.57,282.57,283.02,282.87,2387,TSLA
2025-04-02,14:12,02:12 PM,282.63,281.84,281.84,282.63,282.235,5038,TSLA
2025-04-02,14:11,02:11 PM,282.14,281.46,281.49,281.79,281.79999999999995,5210,TSLA
2025-04-02,14:10,02:10 PM,282.15,281.34,282.06,281.49,281.745,4630,TSLA
2025-04-02,14:09,02:09 PM,282.29,281.68,281.79,281.93,281.985,6192,TSLA
2025-04-02,14:08,02:08 PM,282.35,281.7,282.09,281.74,282.025,2896,TSLA
2025-04-02,14:07,02:07 PM,282.43,281.96,282.27,281.96,282.195,1906,TSLA
2025-04-02,14:06,02:06 PM,282.29,281.3,281.78,282.24,281.795,6816,TSLA
2025-04-02,14:05,02:05 PM,283.12,281.81,283.0,281.91,282.46500000000003,16950,TSLA
2025-04-02,14:04,02:04 PM,283.8,283.08,283.54,283.08,283.44,3036,TSLA
2025-04-02,14:03,02:03 PM,283.83,283.1,283.34,283.32,283.46500000000003,4966,TSLA
2025-04-02,14:02,02:02 PM,283.78,283.12,283.69,283.34,283.45,3731,TSLA
2025-04-02,14:01,02:01 PM,283.71,282.45,282.85,283.65,283.08,4788,TSLA
2025-04-02,14:00,02:00 PM,283.31,282.63,283.15,282.8,282.97,3309,TSLA
2025-04-02,13:59,01:59 PM,283.27,282.73,282.79,283.16,283.0,1267,TSLA
2025-04-02,13:58,01:58 PM,283.16,282.67,283.16,282.95,282.915,2153,TSLA
2025-04-02,13:57,01:57 PM,283.18,282.72,283.07,283.18,282.95000000000005,3082,TSLA
2025-04-02,13:56,01:56 PM,283.38,283.14,283.29,283.16,283.26,2114,TSLA
2025-04-02,13:55,01:55 PM,283.52,283.0,283.13,283.31,283.26,2577,TSLA
2025-04-02,13:54,01:54 PM,283.31,282.03,282.09,283.06,282.66999999999996,3470,TSLA
2025-04-02,13:53,01:53 PM,282.23,281.54,281.79,282.15,281.885,2918,TSLA
2025-04-02,13:52,01:52 PM,281.93,281.32,281.87,281.72,281.625,6235,TSLA
2025-04-02,13:51,01:51 PM,282.08,281.64,281.9,281.99,281.86,2527,TSLA
2025-04-02,13:50,01:50 PM,282.81,281.77,282.62,281.88,282.28999999999996,3166,TSLA
2025-04-02,13:49,01:49 PM,282.74,281.95,282.12,282.67,282.345,3047,TSLA
2025-04-02,13:48,01:48 PM,283.04,282.17,283.04,282.2,282.605,2808,TSLA
2025-04-02,13:47,01:47 PM,283.04,281.47,281.47,282.99,282.255,4730,TSLA
2025-04-02,13:46,01:46 PM,281.7,280.79,280.79,281.42,281.245,1992,TSLA
2025-04-02,13:45,01:45 PM,282.12,280.97,282.12,280.97,281.545,1850,TSLA
2025-04-02,13:44,01:44 PM,282.22,281.26,281.7,282.16,281.74,2858,TSLA
2025-04-02,13:43,01:43 PM,281.87,281.24,281.54,281.84,281.555,2598,TSLA
2025-04-02,13:42,01:42 PM,282.1,281.42,281.99,281.5,281.76,3143,TSLA
2025-04-02,13:41,01:41 PM,282.39,281.75,282.14,282.08,282.07,4043,TSLA
2025-04-02,13:40,01:40 PM,282.92,282.17,282.59,282.51,282.545,3150,TSLA
2025-04-02,13:39,01:39 PM,282.82,282.28,282.71,282.59,282.54999999999995,3787,TSLA
2025-04-02,13:38,01:38 PM,283.09,282.06,282.06,282.89,282.575,3231,TSLA
2025-04-02,13:37,01:37 PM,282.34,281.77,282.34,281.93,282.05499999999995,4663,TSLA
2025-04-02,13:36,01:36 PM,282.74,282.2,282.39,282.43,282.47,3639,TSLA
2025-04-02,13:35,01:35 PM,282.6,282.1,282.59,282.28,282.35,2203,TSLA
2025-04-02,13:34,01:34 PM,282.91,282.49,282.61,282.85,282.70000000000005,2061,TSLA
2025-04-02,13:33,01:33 PM,282.85,282.05,282.56,282.85,282.45000000000005,3339,TSLA
2025-04-02,13:32,01:32 PM,282.96,282.08,282.19,282.56,282.52,4413,TSLA
2025-04-02,13:31,01:31 PM,283.36,282.28,283.33,282.37,282.82,4726,TSLA
2025-04-02,13:30,01:30 PM,283.84,283.27,283.61,283.45,283.55499999999995,5021,TSLA
2025-04-02,13:29,01:29 PM,284.11,283.59,284.02,283.59,283.85,2538,TSLA
2025-04-02,13:28,01:28 PM,284.17,283.05,283.05,284.15,283.61,5097,TSLA
2025-04-02,13:27,01:27 PM,283.27,282.64,282.9,283.0,282.955,3065,TSLA
2025-04-02,13:26,01:26 PM,283.14,282.62,282.62,283.13,282.88,2367,TSLA
2025-04-02,13:25,01:25 PM,282.89,282.27,282.64,282.67,282.58,4107,TSLA
2025-04-02,13:24,01:24 PM,282.85,282.27,282.29,282.59,282.56,2035,TSLA
2025-04-02,13:23,01:23 PM,282.25,281.51,281.57,282.18,281.88,2667,TSLA
2025-04-02,13:22,01:22 PM,282.46,281.58,282.46,281.58,282.02,2434,TSLA
2025-04-02,13:21,01:21 PM,282.75,282.16,282.75,282.73,282.45500000000004,2804,TSLA
2025-04-02,13:20,01:20 PM,283.21,282.6,283.21,282.73,282.905,3474,TSLA
2025-04-02,13:19,01:19 PM,283.28,282.76,283.12,283.17,283.02,2028,TSLA
2025-04-02,13:18,01:18 PM,283.28,282.81,283.28,283.06,283.04499999999996,1943,TSLA
2025-04-02,13:17,01:17 PM,283.4,282.79,283.36,283.28,283.095,3086,TSLA
2025-04-02,13:16,01:16 PM,283.4,282.77,282.77,283.22,283.085,2109,TSLA
2025-04-02,13:15,01:15 PM,283.38,282.14,282.62,282.93,282.76,8004,TSLA
2025-04-02,13:14,01:14 PM,282.58,281.89,281.99,282.48,282.235,6499,TSLA
2025-04-02,13:13,01:13 PM,282.69,281.77,282.66,281.8,282.23,3029,TSLA
2025-04-02,13:12,01:12 PM,283.0,282.0,282.14,282.73,282.5,9446,TSLA
2025-04-02,13:11,01:11 PM,282.62,281.95,282.0,282.08,282.28499999999997,3648,TSLA
2025-04-02,13:10,01:10 PM,282.14,280.61,280.67,282.14,281.375,2470,TSLA
2025-04-02,13:09,01:09 PM,281.09,280.68,281.09,280.82,280.885,2541,TSLA
2025-04-02,13:08,01:08 PM,281.25,279.69,279.83,281.12,280.47,1915,TSLA
2025-04-02,13:07,01:07 PM,280.43,279.9,280.3,280.03,280.16499999999996,5821,TSLA
2025-04-02,13:06,01:06 PM,280.51,279.61,280.32,280.3,280.06,4594,TSLA
2025-04-02,13:05,01:05 PM,281.05,280.23,280.57,280.29,280.64,3039,TSLA
2025-04-02,13:04,01:04 PM,280.73,279.98,280.58,280.6,280.355,3440,TSLA
2025-04-02,13:03,01:03 PM,280.45,279.69,279.82,280.44,280.07,4720,TSLA
2025-04-02,13:02,01:02 PM,280.15,278.98,280.15,279.33,279.565,4257,TSLA
2025-04-02,13:01,01:01 PM,281.22,279.86,280.85,280.35,280.54,3836,TSLA
2025-04-02,13:00,01:00 PM,281.71,280.5,280.97,281.32,281.105,11053,TSLA
2025-04-02,12:59,12:59 PM,282.45,280.95,281.68,281.19,281.7,21536,TSLA
2025-04-02,12:58,12:58 PM,282.05,280.16,280.16,281.61,281.105,28170,TSLA
2025-04-02,12:57,12:57 PM,280.64,277.16,277.16,280.49,278.9,10164,TSLA
2025-04-02,12:56,12:56 PM,278.61,276.24,278.36,277.12,277.425,18344,TSLA
2025-04-02,12:55,12:55 PM,279.73,278.35,279.19,278.68,279.04,21515,TSLA
2025-04-02,12:54,12:54 PM,279.85,277.73,278.1,279.35,278.79,31205,TSLA
2025-04-02,12:53,12:53 PM,279.87,276.82,277.5,278.31,278.345,24131,TSLA
2025-04-02,12:52,12:52 PM,282.65,276.89,282.65,277.5,279.77,12826,TSLA
2025-04-02,12:51,12:51 PM,283.24,282.3,282.76,282.59,282.77,3713,TSLA
2025-04-02,12:50,12:50 PM,283.0,282.48,282.85,282.76,282.74,4896,TSLA
2025-04-02,12:49,12:49 PM,283.32,282.13,282.13,282.89,282.725,2850,TSLA
2025-04-02,12:48,12:48 PM,282.38,282.04,282.38,282.12,282.21000000000004,2048,TSLA
2025-04-02,12:47,12:47 PM,282.36,281.71,281.74,282.35,282.03499999999997,2340,TSLA
2025-04-02,12:46,12:46 PM,282.27,281.58,282.27,281.83,281.92499999999995,3201,TSLA
2025-04-02,12:45,12:45 PM,282.67,282.14,282.47,282.26,282.405,7765,TSLA
2025-04-02,12:44,12:44 PM,282.38,281.95,281.95,282.38,282.16499999999996,5997,TSLA
2025-04-02,12:43,12:43 PM,281.93,281.11,281.37,281.86,281.52,3291,TSLA
2025-04-02,12:42,12:42 PM,281.83,281.16,281.83,281.24,281.495,3056,TSLA
2025-04-02,12:41,12:41 PM,281.9,281.11,281.28,281.56,281.505,4579,TSLA
2025-04-02,12:40,12:40 PM,282.55,281.14,282.23,281.28,281.845,9593,TSLA
2025-04-02,12:39,12:39 PM,282.44,281.7,282.29,282.18,282.07,5953,TSLA
2025-04-02,12:38,12:38 PM,282.64,281.36,281.59,282.19,282.0,8629,TSLA
2025-04-02,12:37,12:37 PM,281.95,281.31,281.94,281.53,281.63,9296,TSLA
2025-04-02,12:36,12:36 PM,282.17,281.59,282.1,281.88,281.88,6766,TSLA
2025-04-02,12:35,12:35 PM,282.93,281.91,282.93,281.94,282.42,9341,TSLA
2025-04-02,12:34,12:34 PM,283.1,282.6,282.85,283.0,282.85,3446,TSLA
2025-04-02,12:33,12:33 PM,284.06,282.7,283.88,282.73,283.38,5051,TSLA
2025-04-02,12:32,12:32 PM,283.86,282.95,282.95,283.86,283.405,3662,TSLA
2025-04-02,12:31,12:31 PM,283.03,282.3,282.62,282.94,282.66499999999996,3077,TSLA
2025-04-02,12:30,12:30 PM,283.22,282.1,283.21,282.46,282.66,2780,TSLA
2025-04-02,12:29,12:29 PM,283.32,282.55,282.62,283.19,282.935,2313,TSLA
2025-04-02,12:28,12:28 PM,283.02,282.52,282.76,282.59,282.77,1918,TSLA
2025-04-02,12:27,12:27 PM,283.01,282.09,282.3,282.81,282.54999999999995,1433,TSLA
2025-04-02,12:26,12:26 PM,282.43,281.48,281.48,282.34,281.95500000000004,3318,TSLA
2025-04-02,12:25,12:25 PM,283.17,281.61,283.17,281.61,282.39,7573,TSLA
2025-04-02,12:24,12:24 PM,283.83,283.19,283.45,283.26,283.51,4668,TSLA
2025-04-02,12:23,12:23 PM,284.37,283.49,284.07,283.49,283.93,10815,TSLA
2025-04-02,12:22,12:22 PM,284.02,282.83,283.14,284.01,283.42499999999995,8730,TSLA
2025-04-02,12:21,12:21 PM,283.35,282.86,282.95,283.14,283.105,5344,TSLA
2025-04-02,12:20,12:20 PM,283.8,282.64,283.57,282.9,283.22,8901,TSLA
2025-04-02,12:19,12:19 PM,283.52,282.71,282.72,283.52,283.115,11339,TSLA
2025-04-02,12:18,12:18 PM,283.12,282.03,282.03,282.55,282.575,18743,TSLA
2025-04-02,12:17,12:17 PM,282.0,281.39,281.45,281.93,281.695,9132,TSLA
2025-04-02,12:16,12:16 PM,282.24,281.46,282.08,281.46,281.85,6492,TSLA
2025-04-02,12:15,12:15 PM,282.21,281.14,281.26,282.04,281.67499999999995,6451,TSLA
2025-04-02,12:14,12:14 PM,282.3,280.88,282.17,281.31,281.59000000000003,7148,TSLA
2025-04-02,12:13,12:13 PM,282.59,281.93,282.57,282.23,282.26,8721,TSLA
2025-04-02,12:12,12:12 PM,282.56,281.1,281.1,282.56,281.83000000000004,11718,TSLA
2025-04-02,12:11,12:11 PM,281.22,280.53,280.68,281.08,280.875,12317,TSLA
2025-04-02,12:10,12:10 PM,280.7,279.43,279.85,280.7,280.065,3792,TSLA
2025-04-02,12:09,12:09 PM,279.87,279.14,279.33,279.8,279.505,4675,TSLA
2025-04-02,12:08,12:08 PM,279.47,278.66,278.73,279.12,279.06500000000005,5723,TSLA
2025-04-02,12:07,12:07 PM,279.29,278.57,278.86,278.69,278.93,4296,TSLA
2025-04-02,12:06,12:06 PM,279.74,278.79,279.06,279.0,279.265,4968,TSLA
2025-04-02,12:05,12:05 PM,279.48,278.0,278.16,279.15,278.74,4236,TSLA
2025-04-02,12:04,12:04 PM,278.91,278.13,278.3,278.29,278.52,6620,TSLA
2025-04-02,12:03,12:03 PM,278.57,277.88,278.47,278.11,278.225,5586,TSLA
2025-04-02,12:02,12:02 PM,278.82,278.36,278.57,278.61,278.59000000000003,3190,TSLA
2025-04-02,12:01,12:01 PM,278.87,278.01,278.01,278.35,278.44,6161,TSLA
2025-04-02,12:00,12:00 PM,278.58,277.45,278.4,277.89,278.015,4222,TSLA
2025-04-02,11:59,11:59 AM,278.79,277.94,278.47,278.46,278.365,3239,TSLA
2025-04-02,11:58,11:58 AM,279.17,278.16,278.33,278.61,278.665,6469,TSLA
2025-04-02,11:57,11:57 AM,278.28,277.17,277.52,278.28,277.725,4781,TSLA
2025-04-02,11:56,11:56 AM,277.97,277.29,277.97,277.56,277.63,7929,TSLA
2025-04-02,11:55,11:55 AM,278.05,276.89,276.98,278.04,277.47,8982,TSLA
2025-04-02,11:54,11:54 AM,277.44,276.12,276.34,277.16,276.78,7390,TSLA
2025-04-02,11:53,11:53 AM,276.22,275.21,276.22,276.07,275.71500000000003,5620,TSLA
2025-04-02,11:52,11:52 AM,276.13,274.79,274.79,276.13,275.46000000000004,5338,TSLA
2025-04-02,11:51,11:51 AM,276.78,274.63,276.55,274.97,275.705,10475,TSLA
2025-04-02,11:50,11:50 AM,277.34,276.49,276.64,276.92,276.91499999999996,4066,TSLA
2025-04-02,11:49,11:49 AM,277.07,276.49,276.64,276.64,276.78,3915,TSLA
2025-04-02,11:48,11:48 AM,276.84,275.82,276.24,276.61,276.33,8065,TSLA
2025-04-02,11:47,11:47 AM,277.31,276.02,276.95,276.35,276.66499999999996,6849,TSLA
2025-04-02,11:46,11:46 AM,277.28,276.34,277.0,276.87,276.80999999999995,9340,TSLA
2025-04-02,11:45,11:45 AM,279.22,276.87,278.61,277.22,278.045,9322,TSLA
2025-04-02,11:44,11:44 AM,279.25,278.26,279.21,278.6,278.755,4533,TSLA
2025-04-02,11:43,11:43 AM,279.83,278.64,279.08,279.33,279.235,9308,TSLA
2025-04-02,11:42,11:42 AM,279.21,278.22,278.5,278.92,278.71500000000003,2607,TSLA
2025-04-02,11:41,11:41 AM,279.65,278.45,279.53,278.67,279.04999999999995,6109,TSLA
2025-04-02,11:40,11:40 AM,280.26,278.73,279.92,279.56,279.495,10009,TSLA
2025-04-02,11:39,11:39 AM,281.49,279.79,281.49,279.83,280.64,17231,TSLA
2025-04-02,11:38,11:38 AM,281.55,279.78,279.91,281.41,280.66499999999996,17875,TSLA
2025-04-02,11:37,11:37 AM,280.36,278.46,278.73,279.89,279.40999999999997,29762,TSLA
2025-04-02,11:36,11:36 AM,278.86,276.82,277.16,278.53,277.84000000000003,18563,TSLA
2025-04-02,11:35,11:35 AM,278.36,276.54,276.88,277.11,277.45000000000005,20945,TSLA
2025-04-02,11:34,11:34 AM,276.93,274.89,274.89,276.93,275.90999999999997,12825,TSLA
2025-04-02,11:33,11:33 AM,275.32,274.45,274.58,274.93,274.885,5897,TSLA
2025-04-02,11:32,11:32 AM,275.33,274.2,274.36,274.76,274.765,7229,TSLA
2025-04-02,11:31,11:31 AM,274.93,273.65,274.92,274.54,274.28999999999996,10031,TSLA
2025-04-02,11:30,11:30 AM,275.55,274.41,275.54,275.0,274.98,9485,TSLA
2025-04-02,11:29,11:29 AM,275.74,274.51,275.29,275.54,275.125,12549,TSLA
2025-04-02,11:28,11:28 AM,276.89,275.82,276.34,275.82,276.355,16835,TSLA
2025-04-02,11:27,11:27 AM,276.5,274.25,275.06,276.24,275.375,17764,TSLA
2025-04-02,11:26,11:26 AM,275.33,273.82,274.91,274.86,274.575,13083,TSLA
2025-04-02,11:25,11:25 AM,275.54,273.2,273.43,274.82,274.37,15329,TSLA
2025-04-02,11:24,11:24 AM,275.44,273.5,275.44,273.61,274.47,7523,TSLA
2025-04-02,11:23,11:23 AM,275.67,273.56,275.22,275.31,274.615,18648,TSLA
2025-04-02,11:22,11:22 AM,275.28,271.58,272.23,275.04,273.42999999999995,21304,TSLA
2025-04-02,11:21,11:21 AM,272.51,270.4,271.52,272.15,271.455,26339,TSLA
2025-04-02,11:20,11:20 AM,271.56,268.68,268.81,271.54,270.12,26072,TSLA
2025-04-02,11:19,11:19 AM,268.94,267.75,267.89,268.91,268.345,12860,TSLA
2025-04-02,11:18,11:18 AM,268.41,266.91,266.95,267.96,267.66,5879,TSLA
2025-04-02,11:17,11:17 AM,267.64,265.74,266.22,267.07,266.69,6678,TSLA
2025-04-02,11:16,11:16 AM,266.6,265.89,266.43,266.23,266.245,1255,TSLA
2025-04-02,11:15,11:15 AM,266.37,265.55,265.8,266.37,265.96000000000004,3739,TSLA
2025-04-02,11:14,11:14 AM,265.95,265.28,265.63,265.75,265.615,3549,TSLA
2025-04-02,11:13,11:13 AM,266.05,265.52,266.05,265.71,265.78499999999997,4792,TSLA
2025-04-02,11:12,11:12 AM,266.75,265.84,266.53,266.02,266.29499999999996,5165,TSLA
2025-04-02,11:11,11:11 AM,266.5,265.99,266.5,266.42,266.245,3353,TSLA
2025-04-02,11:10,11:10 AM,266.86,265.88,266.77,266.43,266.37,5749,TSLA
2025-04-02,11:09,11:09 AM,267.0,265.64,265.64,266.87,266.32,2615,TSLA
2025-04-02,11:08,11:08 AM,266.14,265.37,266.08,265.71,265.755,2224,TSLA
2025-04-02,11:07,11:07 AM,266.32,265.88,265.88,266.13,266.1,3322,TSLA
2025-04-02,11:06,11:06 AM,266.03,265.67,265.87,265.9,265.85,2314,TSLA
2025-04-02,11:05,11:05 AM,266.19,265.52,266.03,265.85,265.855,2690,TSLA
2025-04-02,11:04,11:04 AM,266.07,265.25,265.25,265.88,265.65999999999997,2938,TSLA
