,date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades,symbol
26,2020-03-02,09:56,09:56 AM,282.42,281.57,282.42,281.57,281.94,2570,724587.3,28,AAPL
27,2020-03-02,09:57,09:57 AM,282.44,281.45,281.63,282.44,281.781,3520,991869.2,28,AAPL
28,2020-03-02,09:58,09:58 AM,281.92,281.4,281.885,281.54,281.587,4791,1349082.18,34,AAPL
29,2020-03-02,09:59,09:59 AM,281.675,281.13,281.59,281.675,281.388,3978,1119361.34,39,AAPL
30,2020-03-02,10:00,10 AM,282.26,280.97,281.66,281.05,281.541,2788,784935.7,29,AAPL
31,2020-03-02,10:01,10:01 AM,281.645,280.83,281.2,281.03,281.41,5900,1660321.0,28,AAPL
32,2020-03-02,10:02,10:02 AM,281.73,281.01,281.29,281.075,281.564,4974,1400498.65,21,AAPL
33,2020-03-02,10:03,10:03 AM,281.51,281.07,281.19,281.28,281.269,1821,512190.37,19,AAPL
34,2020-03-02,10:04,10:04 AM,281.595,281.12,281.12,281.595,281.34,1645,462803.795,18,AAPL
35,2020-03-02,10:05,10:05 AM,281.53,280.465,281.515,280.69,280.834,3990,1120526.885,30,AAPL
36,2020-03-02,10:06,10:06 AM,281.06,280.5,280.76,280.7,280.724,2511,704899.36,20,AAPL
37,2020-03-02,10:07,10:07 AM,281.06,280.6,281.04,280.71,280.848,4110,1154284.1,24,AAPL
38,2020-03-02,10:08,10:08 AM,280.86,279.92,280.5,280.86,280.385,1729,484785.17,22,AAPL
39,2020-03-02,10:09,10:09 AM,280.7,280.05,280.67,280.49,280.342,2532,709826.1,24,AAPL
40,2020-03-02,10:10,10:10 AM,280.94,280.625,280.77,280.77,280.809,1844,517812.55,28,AAPL
41,2020-03-02,10:11,10:11 AM,281.3,280.78,280.78,281.12,281.101,2716,763471.05,33,AAPL
42,2020-03-02,10:12,10:12 AM,281.235,280.77,281.2,280.94,280.971,950,266922.8,11,AAPL
43,2020-03-02,10:13,10:13 AM,281.4,280.93,281.205,280.99,281.143,1725,484971.1,19,AAPL
44,2020-03-02,10:14,10:14 AM,281.77,281.07,281.11,281.705,281.395,3633,1022309.15,37,AAPL
45,2020-03-02,10:15,10:15 AM,282.2,281.77,281.855,281.79,281.962,1931,544469.22,24,AAPL
46,2020-03-02,10:16,10:16 AM,282.165,281.51,282.145,282.165,281.877,2999,845349.05,31,AAPL
47,2020-03-02,10:17,10:17 AM,282.13,281.745,282.1,281.75,281.964,1945,548420.1,21,AAPL
48,2020-03-02,10:18,10:18 AM,281.635,281.05,281.635,281.325,281.311,2320,652641.8,20,AAPL
49,2020-03-02,10:19,10:19 AM,281.72,281.39,281.515,281.61,281.54900000000004,1307,367984.67,14,AAPL
50,2020-03-02,10:20,10:20 AM,281.425,280.68,281.425,280.68,280.911,2506,703962.56,26,AAPL
51,2020-03-02,10:21,10:21 AM,280.73,280.44,280.58,280.73,280.653,6141,1723492.68,15,AAPL
52,2020-03-02,10:22,10:22 AM,280.745,280.255,280.745,280.335,280.428,3710,1040386.7,18,AAPL
53,2020-03-02,10:23,10:23 AM,280.41,279.955,280.41,280.135,280.238,3294,923104.35,27,AAPL
54,2020-03-02,10:24,10:24 AM,280.6,279.92,280.17,280.36,280.22900000000004,1414,396243.34,16,AAPL
55,2020-03-02,10:25,10:25 AM,280.725,279.87,280.455,280.64,280.363,2110,591565.4,23,AAPL
56,2020-03-02,10:26,10:26 AM,280.79,280.39,280.72,280.425,280.615,1110,311482.3,10,AAPL
57,2020-03-02,10:27,10:27 AM,281.32,280.295,280.295,281.2,280.753,5495,1542737.0,30,AAPL
58,2020-03-02,10:28,10:28 AM,281.365,280.83,281.365,281.095,281.072,800,224858.0,8,AAPL
59,2020-03-02,10:29,10:29 AM,281.33,280.74,280.74,281.33,281.004,1900,533907.0,19,AAPL
60,2020-03-02,10:30,10:30 AM,281.54,280.645,281.25,280.835,281.147,7654,2151902.85,22,AAPL
61,2020-03-02,10:31,10:31 AM,280.73,280.08,280.37,280.24,280.39,1528,428435.86,15,AAPL
62,2020-03-02,10:32,10:32 AM,280.61,280.2,280.355,280.28,280.373,1813,508316.905,19,AAPL
63,2020-03-02,10:33,10:33 AM,280.88,280.29,280.29,280.88,280.658,1310,367661.7,12,AAPL
64,2020-03-02,10:34,10:34 AM,280.9,280.335,280.9,280.335,280.668,1500,421002.5,15,AAPL
65,2020-03-02,10:35,10:35 AM,280.86,280.24,280.29,280.68,280.59,2972,833913.02,30,AAPL
66,2020-03-02,10:36,10:36 AM,281.665,280.67,280.67,281.625,281.204,3900,1096694.5,37,AAPL
67,2020-03-02,10:37,10:37 AM,282.3,281.71,281.785,282.3,281.92,1900,535648.5,17,AAPL
68,2020-03-02,10:38,10:38 AM,282.62,281.805,282.09,282.575,282.144,4500,1269646.0,35,AAPL
69,2020-03-02,10:39,10:39 AM,283.325,282.935,282.935,283.22,283.138,3663,1037134.59,37,AAPL
70,2020-03-02,10:40,10:40 AM,283.415,283.095,283.295,283.34,283.251,3150,892242.0,26,AAPL
71,2020-03-02,10:41,10:41 AM,283.355,282.91,283.22,282.91,283.24,1450,410697.3,17,AAPL
72,2020-03-02,10:42,10:42 AM,283.57,282.905,282.905,283.03,283.272,2832,802227.8,30,AAPL
73,2020-03-02,10:43,10:43 AM,283.595,283.195,283.325,283.22,283.351,7005,1984873.1,48,AAPL
74,2020-03-02,10:44,10:44 AM,284.38,283.375,283.375,284.235,283.79,3365,954954.6,32,AAPL
75,2020-03-02,10:45,10:45 AM,284.88,284.215,284.215,284.47,284.613,4832,1375248.0,26,AAPL
76,2020-03-02,10:46,10:46 AM,284.74,284.37,284.5,284.37,284.565,1518,431970.155,18,AAPL
77,2020-03-02,10:47,10:47 AM,284.225,283.97,284.22,284.16,284.086,9295,2640578.725,35,AAPL
78,2020-03-02,10:48,10:48 AM,284.81,284.155,284.155,284.81,284.504,11722,3334952.63,40,AAPL
79,2020-03-02,10:49,10:49 AM,285.04,284.53,284.79,285.0,284.843,16231,4623286.145,71,AAPL
80,2020-03-02,10:50,10:50 AM,285.42,284.95,285.17,285.325,285.222,8510,2427238.84,33,AAPL
81,2020-03-02,10:51,10:51 AM,285.89,285.365,285.365,285.81,285.596,6341,1810962.98,52,AAPL
82,2020-03-02,10:52,10:52 AM,286.25,285.71,285.74,285.9,285.825,3366,962085.39,26,AAPL
83,2020-03-02,10:53,10:53 AM,286.13,285.44,286.05,285.91,285.703,26948,7699121.285,57,AAPL
84,2020-03-02,10:54,10:54 AM,286.17,285.52,286.13,285.62,285.85900000000004,979,279855.975,12,AAPL
85,2020-03-02,10:55,10:55 AM,286.07,285.53,285.7,286.055,285.808,5115,1461905.365,36,AAPL
86,2020-03-02,10:56,10:56 AM,286.305,285.57,286.115,286.115,286.032,23134,6617067.31,92,AAPL
87,2020-03-02,10:57,10:57 AM,286.375,285.295,286.175,285.295,285.947,8805,2517767.255,93,AAPL
88,2020-03-02,10:58,10:58 AM,285.83,285.27,285.295,285.71,285.568,16559,4728722.14,71,AAPL
89,2020-03-02,10:59,10:59 AM,285.735,285.16,285.685,285.16,285.556,2781,794131.15,45,AAPL
90,2020-03-02,11:00,11 AM,285.675,284.98,285.03,285.51,285.272,14340,4090807.5,48,AAPL
91,2020-03-02,11:01,11:01 AM,285.945,285.15,285.565,285.88,285.473,17334,4948392.57,197,AAPL
92,2020-03-02,11:02,11:02 AM,286.38,285.63,285.945,285.77,285.863,18086,5170110.735,119,AAPL
93,2020-03-02,11:03,11:03 AM,286.81,285.905,285.905,286.7,286.353,2716,777735.705,34,AAPL
94,2020-03-02,11:04,11:04 AM,287.19,286.57,286.79,287.05,286.905,3209,920677.7,23,AAPL
95,2020-03-02,11:05,11:05 AM,287.51,286.86,286.92,287.4,287.20799999999997,2880,827158.72,32,AAPL
96,2020-03-02,11:06,11:06 AM,287.84,287.07,287.4,287.17,287.309,13803,3965727.07,53,AAPL
97,2020-03-02,11:07,11:07 AM,287.62,286.82,287.235,286.99,287.19,9207,2644155.005,59,AAPL
98,2020-03-02,11:08,11:08 AM,287.25,286.61,287.145,286.61,286.877,4422,1268571.05,36,AAPL
99,2020-03-02,11:09,11:09 AM,286.55,286.3,286.55,286.47,286.42400000000004,1632,467443.64,19,AAPL
100,2020-03-02,11:10,11:10 AM,287.2,286.59,286.66,286.9,286.99,2863,821651.6,18,AAPL
101,2020-03-02,11:11,11:11 AM,288.59,287.08,287.08,288.09,287.795,7815,2249115.35,68,AAPL
102,2020-03-02,11:12,11:12 AM,288.8,288.24,288.595,288.8,288.515,3421,987011.84,38,AAPL
103,2020-03-02,11:13,11:13 AM,289.06,288.495,288.8,288.915,288.76,6696,1933537.17,68,AAPL
104,2020-03-02,11:14,11:14 AM,289.51,289.01,289.01,289.225,289.35200000000003,20933,6057003.825,78,AAPL
105,2020-03-02,11:15,11:15 AM,289.775,289.305,289.305,289.68,289.586,72001,20850485.225,152,AAPL
106,2020-03-02,11:16,11:16 AM,289.93,289.145,289.68,289.26,289.563,27263,7894370.6,148,AAPL
107,2020-03-02,11:17,11:17 AM,289.56,288.86,289.22,288.915,289.24,23944,6925573.75,153,AAPL
108,2020-03-02,11:18,11:18 AM,289.315,288.8,288.935,288.8,289.077,20375,5889944.135,141,AAPL
109,2020-03-02,11:19,11:19 AM,289.135,288.815,288.895,288.815,288.992,10976,3171974.55,66,AAPL
110,2020-03-02,11:20,11:20 AM,289.7,288.79,288.95,289.7,289.277,2703,781915.59,21,AAPL
111,2020-03-02,11:21,11:21 AM,289.78,289.28,289.78,289.41,289.476,553,160080.4,9,AAPL
112,2020-03-02,11:22,11:22 AM,290.015,289.49,289.72,290.01,289.795,9163,2655388.97,29,AAPL
113,2020-03-02,11:23,11:23 AM,290.01,289.71,290.01,289.9,289.94599999999997,3222,934205.53,17,AAPL
114,2020-03-02,11:24,11:24 AM,290.03,289.45,290.0,289.49,289.947,4486,1300701.01,19,AAPL
115,2020-03-02,11:25,11:25 AM,289.9,289.23,289.55,289.83,289.492,5526,1599733.5,20,AAPL
116,2020-03-02,11:26,11:26 AM,290.0,289.53,289.9,289.77,289.85900000000004,2425,702907.11,15,AAPL
117,2020-03-02,11:27,11:27 AM,290.0,289.47,289.74,289.59,289.68,2176,630343.365,12,AAPL
118,2020-03-02,11:28,11:28 AM,289.91,289.78,289.78,289.91,289.91,351,101758.28,3,AAPL
119,2020-03-02,11:29,11:29 AM,289.58,289.07,289.58,289.2,289.33299999999997,616,178229.3,12,AAPL
120,2020-03-02,11:30,11:30 AM,290.22,289.26,289.38,290.22,290.03700000000003,1881,545559.5,12,AAPL
121,2020-03-02,11:31,11:31 AM,290.48,290.2,290.44,290.47,290.425,980,284616.375,9,AAPL
122,2020-03-02,11:32,11:32 AM,290.635,290.07,290.54,290.1,290.319,804,233416.7,8,AAPL
123,2020-03-02,11:33,11:33 AM,290.5,290.12,290.12,290.5,290.3,375,108862.5,5,AAPL
124,2020-03-02,11:34,11:34 AM,290.84,290.07,290.71,290.07,290.4,1153,334831.37,13,AAPL
125,2020-03-02,11:35,11:35 AM,290.54,290.05,290.21,290.32,290.153,2552,740469.92,17,AAPL
126,2020-03-02,11:36,11:36 AM,290.7,290.36,290.36,290.7,290.551,915,265853.9,10,AAPL
127,2020-03-02,11:37,11:37 AM,291.17,290.78,290.795,291.17,290.863,2813,818199.14,13,AAPL
128,2020-03-02,11:38,11:38 AM,291.68,291.3,291.3,291.335,291.49,2234,651189.43,16,AAPL
129,2020-03-02,11:39,11:39 AM,291.755,291.425,291.425,291.53,291.57,3039,886079.875,22,AAPL
130,2020-03-02,11:40,11:40 AM,291.66,291.03,291.66,291.43,291.39,1216,354330.56,11,AAPL
131,2020-03-02,11:41,11:41 AM,291.32,290.94,290.97,291.21,291.069,2034,592033.96,21,AAPL
132,2020-03-02,11:42,11:42 AM,291.34,290.87,291.17,290.87,291.128,4675,1361024.0,26,AAPL
133,2020-03-02,11:43,11:43 AM,291.295,290.84,290.84,291.295,290.96,4074,1185371.34,19,AAPL
134,2020-03-02,11:44,11:44 AM,291.85,291.37,291.37,291.68,291.694,1807,527090.6,22,AAPL
135,2020-03-02,11:45,11:45 AM,292.015,291.28,291.99,291.34,291.67,7675,2238565.73,35,AAPL
136,2020-03-02,11:46,11:46 AM,291.93,291.53,291.71,291.53,291.767,1877,547646.075,13,AAPL
137,2020-03-02,11:47,11:47 AM,292.25,292.06,292.06,292.25,292.166,500,146083.0,5,AAPL
138,2020-03-02,11:48,11:48 AM,292.19,291.75,291.75,292.19,291.969,700,204378.5,6,AAPL
139,2020-03-02,11:49,11:49 AM,292.28,291.84,292.26,292.04,292.063,2441,712926.31,26,AAPL
140,2020-03-02,11:50,11:50 AM,292.19,291.655,292.085,291.655,291.991,3244,947218.28,28,AAPL
141,2020-03-02,11:51,11:51 AM,292.03,291.66,291.94,291.94,291.911,2375,693289.5,19,AAPL
142,2020-03-02,11:52,11:52 AM,292.175,292.035,292.095,292.035,292.118,1600,467389.5,14,AAPL
143,2020-03-02,11:53,11:53 AM,292.11,291.87,291.88,291.98,291.92900000000003,2129,621516.84,21,AAPL
144,2020-03-02,11:54,11:54 AM,292.34,291.69,291.82,292.29,291.965,950,277366.5,10,AAPL
145,2020-03-02,11:55,11:55 AM,292.58,292.11,292.11,292.365,292.385,661,193266.38,7,AAPL
146,2020-03-02,11:56,11:56 AM,292.83,292.35,292.765,292.35,292.565,1512,442359.045,18,AAPL
147,2020-03-02,11:57,11:57 AM,292.47,292.2,292.38,292.2,292.305,593,173336.61,9,AAPL
148,2020-03-02,11:58,11:58 AM,292.45,292.03,292.36,292.03,292.19599999999997,692,202199.75,7,AAPL
149,2020-03-02,11:59,11:59 AM,292.68,292.1,292.1,292.68,292.32099999999997,401,117220.6,6,AAPL
150,2020-03-02,12:00,12 PM,293.205,292.69,292.69,293.045,293.003,7594,2225068.49,28,AAPL
151,2020-03-02,12:01,12:01 PM,293.23,292.86,293.19,293.21,293.132,1010,296063.6,17,AAPL
152,2020-03-02,12:02,12:02 PM,293.42,293.05,293.29,293.42,293.192,1600,469107.3,18,AAPL
153,2020-03-02,12:03,12:03 PM,293.4,293.045,293.255,293.045,293.29900000000004,3548,1040624.33,22,AAPL
154,2020-03-02,12:04,12:04 PM,293.49,292.93,293.18,292.93,293.17400000000004,1621,475235.73,15,AAPL
155,2020-03-02,12:05,12:05 PM,293.425,292.89,292.9,293.425,293.192,867,254197.475,8,AAPL
156,2020-03-02,12:06,12:06 PM,293.5,293.1,293.45,293.16,293.298,1625,476608.75,17,AAPL
157,2020-03-02,12:07,12:07 PM,293.32,292.86,293.26,292.86,293.096,3879,1136920.015,34,AAPL
158,2020-03-02,12:08,12:08 PM,292.695,292.17,292.63,292.25,292.427,6306,1844045.87,51,AAPL
159,2020-03-02,12:09,12:09 PM,292.7,292.32,292.36,292.415,292.504,2200,643508.5,21,AAPL
160,2020-03-02,12:10,12:10 PM,292.63,291.74,292.485,291.74,292.44,2260,660914.05,7,AAPL
161,2020-03-02,12:11,12:11 PM,291.97,291.275,291.92,291.275,291.619,2115,616773.87,23,AAPL
162,2020-03-02,12:12,12:12 PM,291.65,291.305,291.305,291.475,291.486,808,235520.7,9,AAPL
163,2020-03-02,12:13,12:13 PM,291.65,291.31,291.31,291.635,291.47900000000004,400,116591.5,4,AAPL
164,2020-03-02,12:14,12:14 PM,291.81,291.32,291.78,291.45,291.54900000000004,765,223035.21,10,AAPL
165,2020-03-02,12:15,12:15 PM,291.585,290.74,291.51,290.795,290.996,4299,1250991.68,29,AAPL
166,2020-03-02,12:16,12:16 PM,290.975,290.38,290.74,290.38,290.67900000000003,1919,557812.39,20,AAPL
167,2020-03-02,12:17,12:17 PM,291.11,290.7,290.785,290.7,290.873,1348,392097.52,14,AAPL
168,2020-03-02,12:18,12:18 PM,290.86,290.39,290.79,290.86,290.58099999999996,700,203407.0,7,AAPL
169,2020-03-02,12:19,12:19 PM,290.9,290.45,290.9,290.63,290.553,2135,620330.36,11,AAPL
170,2020-03-02,12:20,12:20 PM,290.54,290.125,290.54,290.26,290.258,4505,1307610.6,22,AAPL
171,2020-03-02,12:21,12:21 PM,290.23,289.92,290.17,289.97,290.04900000000004,8819,2557946.02,36,AAPL
172,2020-03-02,12:22,12:22 PM,290.225,289.995,290.21,289.995,290.117,1950,565728.25,8,AAPL
173,2020-03-02,12:23,12:23 PM,289.8,289.21,289.8,289.49,289.435,7030,2034728.98,20,AAPL
174,2020-03-02,12:24,12:24 PM,289.67,289.28,289.63,289.325,289.459,2940,851011.1,17,AAPL
175,2020-03-02,12:25,12:25 PM,289.7,289.41,289.41,289.455,289.634,7913,2291876.775,30,AAPL
176,2020-03-02,12:26,12:26 PM,289.475,289.09,289.09,289.425,289.378,4350,1258793.0,23,AAPL
177,2020-03-02,12:27,12:27 PM,289.585,289.32,289.55,289.45,289.375,16053,4645337.565,25,AAPL
178,2020-03-02,12:28,12:28 PM,289.595,289.36,289.36,289.595,289.527,500,144763.5,5,AAPL
179,2020-03-02,12:29,12:29 PM,290.07,289.82,289.82,290.06,289.878,2260,655124.33,27,AAPL
180,2020-03-02,12:30,12:30 PM,290.135,289.54,289.99,290.135,289.857,1089,315654.555,15,AAPL
181,2020-03-02,12:31,12:31 PM,290.37,290.05,290.29,290.14,290.228,599,173846.39,9,AAPL
182,2020-03-02,12:32,12:32 PM,290.49,290.23,290.26,290.49,290.307,1034,300177.44,10,AAPL
183,2020-03-02,12:33,12:33 PM,290.85,290.495,290.54,290.83,290.647,1950,566761.5,12,AAPL
184,2020-03-02,12:34,12:34 PM,290.99,290.67,290.86,290.74,290.776,1725,501587.75,14,AAPL
185,2020-03-02,12:35,12:35 PM,291.41,290.81,290.81,291.41,291.195,520,151421.4,6,AAPL
186,2020-03-02,12:36,12:36 PM,292.11,291.38,291.38,291.805,291.815,6779,1978215.85,52,AAPL
187,2020-03-02,12:37,12:37 PM,292.005,291.8,291.815,291.97,291.895,3865,1128174.375,18,AAPL
188,2020-03-02,12:38,12:38 PM,292.35,292.005,292.08,292.35,292.077,4608,1345890.72,27,AAPL
189,2020-03-02,12:39,12:39 PM,292.39,291.58,292.39,292.015,292.015,5718,1669743.75,31,AAPL
190,2020-03-02,12:40,12:40 PM,292.315,292.18,292.21,292.31,292.23400000000004,713,208363.03,6,AAPL
191,2020-03-02,12:41,12:41 PM,292.05,291.43,291.975,291.635,291.67,6145,1792312.415,40,AAPL
192,2020-03-02,12:42,12:42 PM,291.61,290.63,291.58,290.63,291.351,1051,306210.13,8,AAPL
193,2020-03-02,12:43,12:43 PM,291.09,290.12,290.71,290.27,290.704,1100,319775.0,11,AAPL
194,2020-03-02,12:44,12:44 PM,290.76,290.1,290.32,290.76,290.356,1200,348427.0,11,AAPL
195,2020-03-02,12:45,12:45 PM,291.01,290.655,290.655,291.01,290.855,646,187892.4,9,AAPL
196,2020-03-02,12:46,12:46 PM,291.155,290.92,291.04,291.0,290.999,750,218249.25,8,AAPL
197,2020-03-02,12:47,12:47 PM,291.38,291.165,291.165,291.38,291.308,328,95549.14,3,AAPL
198,2020-03-02,12:48,12:48 PM,291.38,291.12,291.295,291.17,291.25,467,136013.96,5,AAPL
199,2020-03-02,12:49,12:49 PM,291.39,291.25,291.29,291.39,291.343,301,87694.29,3,AAPL
200,2020-03-02,12:50,12:50 PM,291.69,291.55,291.69,291.55,291.623,400,116649.0,3,AAPL
201,2020-03-02,12:51,12:51 PM,290.92,290.92,290.92,290.92,290.92,50,14546.0,1,AAPL
202,2020-03-02,12:52,12:52 PM,291.86,291.52,291.56,291.86,291.719,688,200703.03,9,AAPL
203,2020-03-02,12:53,12:53 PM,292.22,292.08,292.13,292.21,292.173,700,204521.0,7,AAPL
204,2020-03-02,12:54,12:54 PM,292.025,291.715,292.025,291.915,291.996,2400,700791.5,6,AAPL
205,2020-03-02,12:55,12:55 PM,292.21,291.93,292.21,292.14,292.012,600,175207.0,5,AAPL
206,2020-03-02,12:56,12:56 PM,292.16,292.16,292.16,292.16,292.16,100,29216.0,1,AAPL
207,2020-03-02,12:57,12:57 PM,292.61,292.29,292.61,292.29,292.44,484,141541.04,6,AAPL
208,2020-03-02,12:58,12:58 PM,292.09,291.63,292.09,291.63,291.783,300,87535.0,3,AAPL
209,2020-03-02,12:59,12:59 PM,292.225,292.16,292.16,292.225,292.19,500,146095.0,3,AAPL
210,2020-03-02,13:00,1 PM,292.23,291.92,291.92,292.14,292.14,501,146362.14,5,AAPL
211,2020-03-02,13:01,1:01 PM,291.77,291.76,291.77,291.76,291.768,919,268134.63,9,AAPL
212,2020-03-02,13:02,1:02 PM,291.41,291.205,291.4,291.38,291.377,900,262239.5,8,AAPL
213,2020-03-02,13:03,1:03 PM,291.31,291.09,291.09,291.31,291.168,297,86477.07,4,AAPL
214,2020-03-02,13:04,1:04 PM,291.35,291.35,291.35,291.35,291.35,29,8449.15,1,AAPL
215,2020-03-02,13:05,1:05 PM,291.18,290.7,291.18,290.7,291.10200000000003,204,59384.865,4,AAPL
216,2020-03-02,13:06,1:06 PM,290.79,290.27,290.705,290.29,290.49,2639,766602.49,16,AAPL
217,2020-03-02,13:07,1:07 PM,290.8,290.29,290.29,290.53,290.6,2240,650943.3,23,AAPL
218,2020-03-02,13:08,1:08 PM,290.53,290.085,290.085,290.53,290.267,400,116107.0,4,AAPL
219,2020-03-02,13:09,1:09 PM,290.84,290.765,290.765,290.84,290.815,3,872.445,2,AAPL
220,2020-03-02,13:10,1:10 PM,291.19,290.835,290.835,291.155,291.068,294,85574.1,6,AAPL
221,2020-03-02,13:11,1:11 PM,291.02,290.85,291.02,290.85,290.935,200,58187.0,2,AAPL
222,2020-03-02,13:12,1:12 PM,290.925,290.705,290.78,290.925,290.789,317,92180.065,5,AAPL
223,2020-03-02,13:13,1:13 PM,290.94,290.68,290.94,290.825,290.81,300,87242.86,12,AAPL
224,2020-03-02,13:14,1:14 PM,291.15,290.57,291.15,290.63,290.796,750,218096.85,19,AAPL
225,2020-03-02,13:15,1:15 PM,290.875,290.11,290.66,290.14,290.344,1024,297312.045,18,AAPL
226,2020-03-02,13:16,1:16 PM,290.385,290.15,290.15,290.25,290.278,7057,2048493.155,22,AAPL
227,2020-03-02,13:17,1:17 PM,290.33,290.1,290.33,290.115,290.117,5089,1476404.9,23,AAPL
228,2020-03-02,13:18,1:18 PM,290.23,289.805,290.12,289.805,289.998,3533,1024563.005,32,AAPL
229,2020-03-02,13:19,1:19 PM,289.76,289.12,289.7,289.24,289.28700000000003,4898,1416927.005,40,AAPL
230,2020-03-02,13:20,1:20 PM,289.72,289.185,289.32,289.185,289.459,683,197700.89,7,AAPL
231,2020-03-02,13:21,1:21 PM,289.085,288.755,289.085,288.84,288.981,1250,361225.75,9,AAPL
232,2020-03-02,13:22,1:22 PM,289.375,288.885,288.9,288.93,289.23400000000004,9573,2768835.97,22,AAPL
233,2020-03-02,13:23,1:23 PM,288.75,288.38,288.735,288.56,288.584,3624,1045830.32,21,AAPL
234,2020-03-02,13:24,1:24 PM,288.85,288.41,288.41,288.84,288.539,2030,585734.3,12,AAPL
235,2020-03-02,13:25,1:25 PM,289.115,288.87,289.075,289.115,289.043,1511,436743.28,8,AAPL
236,2020-03-02,13:26,1:26 PM,288.92,288.72,288.92,288.72,288.819,800,231055.0,6,AAPL
237,2020-03-02,13:27,1:27 PM,288.55,287.93,288.55,287.93,288.348,1552,447516.7,13,AAPL
238,2020-03-02,13:28,1:28 PM,288.46,287.8,288.02,288.46,288.11,1525,439367.08,15,AAPL
239,2020-03-02,13:29,1:29 PM,288.42,288.18,288.18,288.36,288.329,917,264397.71,9,AAPL
240,2020-03-02,13:30,1:30 PM,288.76,288.265,288.37,288.32,288.552,1465,422729.265,20,AAPL
241,2020-03-02,13:31,1:31 PM,288.18,287.61,288.18,287.76,287.88,701,201804.18,9,AAPL
242,2020-03-02,13:32,1:32 PM,288.07,287.905,288.07,287.905,287.988,200,57597.5,2,AAPL
243,2020-03-02,13:33,1:33 PM,288.41,288.04,288.215,288.41,288.14099999999996,635,182969.3,8,AAPL
244,2020-03-02,13:34,1:34 PM,288.7,288.25,288.25,288.7,288.498,785,226470.55,11,AAPL
245,2020-03-02,13:35,1:35 PM,289.045,288.59,288.59,289.03,288.829,1289,372301.02,17,AAPL
246,2020-03-02,13:36,1:36 PM,289.23,288.95,288.95,289.1,289.03700000000003,342,98850.59,5,AAPL
247,2020-03-02,13:37,1:37 PM,289.53,289.065,289.15,289.53,289.27299999999997,440,127280.19,11,AAPL
248,2020-03-02,13:38,1:38 PM,290.08,289.715,289.715,290.08,289.907,212,61460.34,3,AAPL
249,2020-03-02,13:39,1:39 PM,290.24,290.13,290.14,290.13,290.17400000000004,700,203122.0,7,AAPL
