,date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades,symbol
361,2020-03-03,15:31,3:31 PM,291.58,291.36,291.58,291.36,291.423,400,116569.0,3,AAPL
362,2020-03-03,15:32,3:32 PM,290.94,290.11,290.56,290.88,290.725,701,203798.11,9,AAPL
363,2020-03-03,15:33,3:33 PM,290.6,290.13,290.35,290.19,290.368,2044,593511.56,16,AAPL
364,2020-03-03,15:34,3:34 PM,291.18,290.1,290.25,291.18,290.597,1731,503023.79,18,AAPL
365,2020-03-03,15:35,3:35 PM,291.23,290.58,291.23,290.58,290.918,220,64002.02,4,AAPL
366,2020-03-03,15:36,3:36 PM,290.84,290.43,290.43,290.5,290.575,1428,414941.08,11,AAPL
367,2020-03-03,15:37,3:37 PM,290.61,289.85,290.61,290.09,290.04900000000004,1964,569656.52,18,AAPL
368,2020-03-03,15:38,3:38 PM,289.63,289.21,289.485,289.5,289.502,1420,411093.1,11,AAPL
369,2020-03-03,15:39,3:39 PM,289.22,288.86,289.22,289.175,289.106,405,117087.825,4,AAPL
370,2020-03-03,15:40,3:40 PM,289.94,288.94,288.97,289.79,289.621,351,101657.04,8,AAPL
371,2020-03-03,15:41,3:41 PM,291.34,290.19,290.19,290.85,290.887,850,247253.85,11,AAPL
372,2020-03-03,15:42,3:42 PM,291.81,290.875,290.92,291.5,291.274,400,116509.8,6,AAPL
373,2020-03-03,15:43,3:43 PM,291.22,290.54,290.76,291.22,290.858,733,213198.62,6,AAPL
374,2020-03-03,15:44,3:44 PM,291.61,290.99,291.305,291.18,291.317,2122,618174.25,18,AAPL
375,2020-03-03,15:45,3:45 PM,291.6,289.955,290.89,291.565,290.839,1663,483665.895,19,AAPL
376,2020-03-03,15:46,3:46 PM,292.32,291.63,291.735,291.81,291.962,1755,512392.695,17,AAPL
377,2020-03-03,15:47,3:47 PM,291.75,290.77,291.585,291.225,291.177,1700,495001.185,13,AAPL
378,2020-03-03,15:48,3:48 PM,292.43,291.955,292.32,292.105,292.224,1336,390411.61,17,AAPL
379,2020-03-03,15:49,3:49 PM,291.55,290.46,291.55,290.46,290.991,1549,450745.65,20,AAPL
380,2020-03-03,15:50,3:50 PM,290.1,288.78,290.1,288.975,289.113,6663,1926362.7,60,AAPL
381,2020-03-03,15:51,3:51 PM,289.11,288.32,289.02,288.32,288.628,2847,821722.94,24,AAPL
382,2020-03-03,15:52,3:52 PM,289.15,288.46,288.46,288.58,288.759,1767,510237.0,18,AAPL
383,2020-03-03,15:53,3:53 PM,288.45,287.93,288.35,288.22,288.253,3847,1108910.73,45,AAPL
384,2020-03-03,15:54,3:54 PM,290.93,288.21,288.21,290.42,289.16900000000004,5780,1671397.86,44,AAPL
385,2020-03-03,15:55,3:55 PM,292.0,290.095,290.57,290.095,291.018,4701,1368075.59,42,AAPL
386,2020-03-03,15:56,3:56 PM,289.88,288.76,289.88,289.08,289.118,1492,431364.65,21,AAPL
387,2020-03-03,15:57,3:57 PM,289.94,289.055,289.16,289.29,289.606,3598,1042004.345,47,AAPL
388,2020-03-03,15:58,3:58 PM,289.89,289.025,289.22,289.275,289.348,2112,611103.055,26,AAPL
389,2020-03-03,15:59,3:59 PM,289.855,289.0,289.34,289.14,289.307,10155,2937909.165,87,AAPL
