date,minute,label,high,low,open,close,average,volume,symbol
2025-04-02,15:30,03:30 PM,195.91,195.64,195.69,195.89,195.77499999999998,4683,AMZN
2025-04-02,15:29,03:29 PM,195.96,195.77,195.77,195.87,195.865,6558,AMZN
2025-04-02,15:28,03:28 PM,195.79,195.63,195.63,195.78,195.70999999999998,2174,AMZN
2025-04-02,15:27,03:27 PM,195.61,195.32,195.32,195.58,195.465,3908,AMZN
2025-04-02,15:26,03:26 PM,195.32,195.04,195.04,195.31,195.18,1882,AMZN
2025-04-02,15:25,03:25 PM,195.29,194.97,195.25,195.04,195.13,3746,AMZN
2025-04-02,15:24,03:24 PM,195.38,195.27,195.3,195.29,195.325,2362,AMZN
2025-04-02,15:23,03:23 PM,195.28,195.02,195.09,195.21,195.15,3169,AMZN
2025-04-02,15:22,03:22 PM,195.21,194.99,195.15,195.08,195.10000000000002,3634,AMZN
2025-04-02,15:21,03:21 PM,195.24,195.11,195.24,195.13,195.175,2732,AMZN
2025-04-02,15:20,03:20 PM,195.29,195.02,195.03,195.24,195.155,3613,AMZN
2025-04-02,15:19,03:19 PM,195.13,194.88,195.06,195.0,195.005,4619,AMZN
2025-04-02,15:18,03:18 PM,195.13,194.92,195.11,195.09,195.02499999999998,6056,AMZN
2025-04-02,15:17,03:17 PM,195.35,195.17,195.27,195.17,195.26,4829,AMZN
2025-04-02,15:16,03:16 PM,195.28,195.07,195.13,195.22,195.175,3199,AMZN
2025-04-02,15:15,03:15 PM,195.14,195.03,195.06,195.11,195.08499999999998,1153,AMZN
2025-04-02,15:14,03:14 PM,195.28,195.07,195.25,195.07,195.175,2147,AMZN
2025-04-02,15:13,03:13 PM,195.41,195.17,195.34,195.22,195.29,3131,AMZN
2025-04-02,15:12,03:12 PM,195.33,195.07,195.21,195.32,195.2,2537,AMZN
2025-04-02,15:11,03:11 PM,195.39,195.21,195.39,195.21,195.3,404,AMZN
2025-04-02,15:10,03:10 PM,195.41,195.22,195.36,195.32,195.315,3377,AMZN
2025-04-02,15:09,03:09 PM,195.42,195.33,195.39,195.4,195.375,817,AMZN
2025-04-02,15:08,03:08 PM,195.43,195.26,195.33,195.41,195.345,764,AMZN
2025-04-02,15:07,03:07 PM,195.61,195.34,195.58,195.34,195.47500000000002,1649,AMZN
2025-04-02,15:06,03:06 PM,195.57,195.42,195.49,195.57,195.495,1054,AMZN
2025-04-02,15:05,03:05 PM,195.57,195.37,195.51,195.44,195.47,857,AMZN
2025-04-02,15:04,03:04 PM,195.62,195.46,195.46,195.52,195.54000000000002,1519,AMZN
2025-04-02,15:03,03:03 PM,195.52,195.31,195.35,195.46,195.41500000000002,2458,AMZN
2025-04-02,15:02,03:02 PM,195.37,195.22,195.28,195.37,195.29500000000002,1271,AMZN
2025-04-02,15:01,03:01 PM,195.3,195.1,195.17,195.25,195.2,905,AMZN
2025-04-02,15:00,03:00 PM,195.25,194.77,194.77,195.25,195.01,3787,AMZN
2025-04-02,14:59,02:59 PM,194.84,194.67,194.82,194.67,194.755,1403,AMZN
